anio,reg,satisfaccion,anomalia
2021,Cantabria,7.0,0
2023,Huelva,7.0,0
2023,Álava,6.0,0
2023,Álava,,0
2024,Huesca,3.0,0
2025,Navarra,4.0,0
2026,Cáceres,9.0,0
2021,Málaga,3.0,0
2021,Navarra,4.0,0
2023,Alicante,4.0,0
2020,Salamanca,6.0,0
2024,Melilla,7.0,0
2019,Palencia,4.0,0
2022,La Rioja,1.0,0
2025,Girona,7.0,0
2019,Almería,6.0,0
2023,Sevilla,,0
2021,Teruel,6.0,0
2023,Castellón,9.0,0
2019,Alicante,9.0,0
2026,Lleida,1.0,0
2023,Burgos,7.0,0
2021,Orense,5.0,0
2022,Asturias,7.0,0
2019,Madrid,1.0,0
2025,Segovia,9.0,0
2025,Granada,8.0,0
2023,Burgos,8.0,0
2025,Santa Cruz de Tenerife,6.0,0
2025,Ávila,2.0,0
2022,Huelva,6.0,0
2025,Segovia,10.0,0
2019,Barcelona,5.0,0
2022,Sevilla,,0
2022,Guipúzcoa,4.0,0
2022,Badajoz,5.0,0
2023,Ávila,,0
2022,Guadalajara,1.0,0
2026,Lleida,,0
2019,Salamanca,,0
2024,Asturias,1.0,0
2019,Lleida,8.0,0
2024,Vizcaya,,0
2023,Almería,,0
2023,Zaragoza,,0
2023,Toledo,3.0,0
2023,Albacete,6.0,0
2019,Ávila,,0
2025,Ceuta,2.0,0
2025,Cáceres,9.0,0
2024,Santa Cruz de Tenerife,3.0,0
2023,Cuenca,8.0,0
2023,Toledo,4.0,0
2022,Cáceres,9.0,0
2022,Vizcaya,4.0,0
2024,Almería,6.0,0
2023,Asturias,6.0,0
2020,La Coruña,10.0,0
2023,Santa Cruz de Tenerife,4.0,0
2023,Girona,7.0,0
2025,Murcia,6.0,0
2021,Granada,,0
2023,Segovia,7.0,0
2020,Orense,4.0,0
2022,Ávila,10.0,0
2021,Huesca,2.0,0
2021,Jaén,5.0,0
2023,Barcelona,7.0,0
2020,Pontevedra,10.0,0
2026,Girona,3.0,0
2024,Cádiz,,0
2021,Cáceres,2.0,0
2026,Cádiz,,0
2020,Valencia,,0
2023,Huesca,2.0,0
2025,Ceuta,,0
2019,Las Palmas,1.0,0
2022,Valladolid,6.0,0
2023,Huesca,,0
2025,Tarragona,5.0,0
2023,Melilla,9.0,0
2022,Orense,,0
2019,Tarragona,7.0,0
2021,Salamanca,4.0,0
2021,Guadalajara,3.0,0
2025,Cáceres,,0
2026,Jaén,1.0,0
2022,Guadalajara,2.0,0
2024,Lleida,,0
2023,Guadalajara,6.0,0
2022,Teruel,6.0,0
2022,Soria,,0
2019,Ávila,6.0,0
2026,Zamora,,0
2020,Zamora,1.0,0
2023,Valladolid,,0
2025,Alicante,,0
2025,Lleida,,0
2020,Lleida,2.0,0
2024,Lleida,,0
2020,Ciudad Real,9.0,0
2024,Huesca,5.0,0
2024,Castellón,9.0,0
2022,Asturias,9.0,0
2025,Teruel,10.0,0
2019,Cuenca,9.0,0
2023,Málaga,5.0,0
2020,Valencia,6.0,0
2021,Salamanca,9.0,0
2024,Palencia,7.0,0
2024,Ávila,3.0,0
2019,León,8.0,0
2023,Salamanca,3.0,0
2023,Soria,5.0,0
2025,Zaragoza,2.0,0
2024,Murcia,9.0,0
2020,Málaga,2.0,0
2025,Ceuta,5.0,0
2020,Palencia,3.0,0
2022,Orense,5.0,0
2022,Orense,6.0,0
2022,La Rioja,,0
2019,Las Palmas,8.0,0
2024,Tarragona,,0
2022,Girona,,0
2025,Sevilla,2.0,0
2021,Huelva,3.0,0
2025,León,,0
2022,La Coruña,9.0,0
2021,Almería,6.0,0
2020,Murcia,4.0,0
2020,Las Palmas,5.0,0
2020,Santa Cruz de Tenerife,6.0,0
2024,Toledo,,0
2024,Asturias,10.0,0
2020,Málaga,10.0,0
2024,Sevilla,10.0,0
2019,Lleida,2.0,0
2021,Alicante,3.0,0
2026,Burgos,3.0,0
2025,Ceuta,4.0,0
2024,Segovia,7.0,0
2024,Zamora,,0
2021,Córdoba,9.0,0
2021,Valladolid,10.0,0
2026,Madrid,,0
2021,Ceuta,8.0,0
2021,Las Palmas,,0
2020,León,6.0,0
2022,Barcelona,6.0,0
2021,Cádiz,,0
2022,Segovia,10.0,0
2025,León,5.0,0
2021,Almería,7.0,0
2024,Pontevedra,5.0,0
2025,Alicante,,0
2021,Santa Cruz de Tenerife,,0
2024,Segovia,1.0,0
2019,Alicante,5.0,0
2024,Barcelona,9.0,0
2024,Valencia,4.0,0
2024,Toledo,8.0,0
2020,Alicante,,0
2023,Lleida,4.0,0
2021,Granada,8.0,0
2023,Teruel,,0
2023,Huesca,10.0,0
2021,Girona,1.0,0
2022,Toledo,8.0,0
2021,Teruel,4.0,0
2023,Ávila,2.0,0
2023,Castellón,3.0,0
2024,Huesca,5.0,0
2019,Granada,2.0,0
2021,León,10.0,0
2019,Segovia,4.0,0
2021,Tarragona,6.0,0
2026,Burgos,10.0,0
2019,Las Palmas,1.0,0
2024,Santa Cruz de Tenerife,4.0,0
2024,Málaga,,0
2024,Cádiz,3.0,0
2020,Córdoba,7.0,0
2024,Jaén,9.0,0
2022,La Coruña,10.0,0
2021,Murcia,,0
2024,Almería,4.0,0
2025,Lleida,1.0,0
2025,Toledo,,0
2023,Granada,10.0,0
2020,Valencia,10.0,0
2020,Salamanca,,0
2022,Santa Cruz de Tenerife,1.0,0
2019,Murcia,10.0,0
2022,Orense,8.0,0
2020,Toledo,10.0,0
2024,Salamanca,3.0,0
2023,Palencia,5.0,0
2025,Cádiz,8.0,0
2019,Badajoz,7.0,0
2025,Ávila,1.0,0
2024,Álava,,0
2023,Navarra,10.0,0
2024,Granada,8.0,0
2025,Castellón,,0
2021,Palencia,6.0,0
2019,Santa Cruz de Tenerife,2.0,0
2024,Cantabria,6.0,0
2021,Zaragoza,5.0,0
2021,Burgos,6.0,0
2026,Granada,10.0,0
2023,Lleida,7.0,0
2023,Albacete,7.0,0
2021,Cádiz,3.0,0
2026,Sevilla,9.0,0
2020,Castellón,6.0,0
2019,Soria,2.0,0
2020,Granada,5.0,0
2024,Badajoz,7.0,0
2021,Guipúzcoa,7.0,0
2025,Salamanca,,0
2019,Las Palmas,5.0,0
2019,Jaén,10.0,0
2023,Melilla,4.0,0
2022,Guadalajara,4.0,0
2024,Álava,1.0,0
2026,Orense,8.0,0
2022,Soria,9.0,0
2022,Santa Cruz de Tenerife,5.0,0
2025,Lleida,,0
2023,Burgos,3.0,0
2026,Madrid,1.0,0
2024,Segovia,6.0,0
2020,Madrid,8.0,0
2019,Ceuta,1.0,0
2025,Toledo,10.0,0
2019,Albacete,8.0,0
2024,Segovia,8.0,0
2021,Santa Cruz de Tenerife,9.0,0
2021,Cáceres,8.0,0
2021,Guadalajara,1.0,0
2024,Zamora,7.0,0
2020,Ciudad Real,1.0,0
2024,Málaga,1.0,0
2023,Huelva,1.0,0
2025,Guadalajara,9.0,0
2021,La Coruña,1.0,0
2021,Guipúzcoa,1.0,0
2020,La Rioja,3.0,0
2025,Tarragona,8.0,0
2022,Guadalajara,5.0,0
2020,Almería,6.0,0
2019,Valladolid,6.0,0
2021,Cáceres,8.0,0
2025,Albacete,,0
2022,La Rioja,,0
2021,Vizcaya,3.0,0
2021,Pontevedra,3.0,0
2025,Álava,2.0,0
2023,Ceuta,7.0,0
2024,Valladolid,6.0,0
2021,Salamanca,,0
2019,Salamanca,5.0,0
2021,Cádiz,3.0,0
2024,Vizcaya,8.0,0
2023,Murcia,3.0,0
2020,Cantabria,1.0,0
2023,Guadalajara,1.0,0
2022,Palencia,,0
2021,Teruel,9.0,0
2024,Murcia,3.0,0
2025,La Coruña,8.0,0
2025,Badajoz,,0
2026,Orense,3.0,0
2026,Palencia,1.0,0
2019,Almería,,0
2025,Girona,6.0,0
2024,Salamanca,8.0,0
2024,Lleida,5.0,0
2023,Almería,5.0,0
2025,Islas Baleares,9.0,0
2025,Huelva,10.0,0
2020,Huelva,10.0,0
2026,Melilla,5.0,0
2020,Zaragoza,2.0,0
2024,Badajoz,10.0,0
2023,Álava,5.0,0
2025,Cuenca,7.0,0
2023,Girona,6.0,0
2021,Navarra,,0
2024,Zaragoza,7.0,0
2024,Valencia,7.0,0
2023,Guadalajara,6.0,0
2022,Barcelona,7.0,0
2019,Granada,,0
2024,Almería,10.0,0
2019,Huelva,7.0,0
2023,Cuenca,2.0,0
2019,Vizcaya,9.0,0
2021,Melilla,4.0,0
2019,Álava,,0
2020,Valladolid,4.0,0
2020,Teruel,1.0,0
2021,Melilla,7.0,0
2019,Ávila,10.0,0
2023,Castellón,6.0,0
2019,Las Palmas,3.0,0
2026,Navarra,,0
2026,Orense,,0
2025,Lugo,,0
2024,Santa Cruz de Tenerife,8.0,0
2020,Lleida,5.0,0
2025,Huelva,4.0,0
2020,Cuenca,10.0,0
2023,Lugo,1.0,0
2023,Burgos,6.0,0
2022,Cantabria,6.0,0
2022,Zamora,10.0,0
2023,Soria,7.0,0
2025,Pontevedra,,0
2023,Murcia,4.0,0
2025,Huelva,7.0,0
2026,León,,0
2019,Álava,5.0,0
2026,Ciudad Real,9.0,0
2024,Ciudad Real,8.0,0
2023,La Coruña,9.0,0
2019,Ciudad Real,,0
2020,Álava,7.0,0
2024,Alicante,10.0,0
2020,Alicante,3.0,0
2021,Orense,6.0,0
2021,Jaén,,0
2019,Palencia,5.0,0
2024,Zaragoza,4.0,0
2021,Toledo,5.0,0
2025,La Rioja,6.0,0
2020,Santa Cruz de Tenerife,9.0,0
2020,Palencia,9.0,0
2021,Santa Cruz de Tenerife,9.0,0
2023,Málaga,6.0,0
2026,Lleida,4.0,0
2025,Sevilla,,0
2025,Lleida,,0
2021,Segovia,10.0,0
2025,Cantabria,4.0,0
2024,Ávila,,0
2019,Córdoba,,0
2025,Ceuta,,0
2022,Navarra,10.0,0
2020,Zaragoza,1.0,0
2023,Santa Cruz de Tenerife,,0
2020,Orense,10.0,0
2020,Cádiz,4.0,0
2024,Vizcaya,5.0,0
2025,Melilla,5.0,0
2024,Girona,1.0,0
2023,Guadalajara,9.0,0
2024,Palencia,1.0,0
2025,Granada,10.0,0
2025,Valencia,4.0,0
2024,Girona,7.0,0
2024,Alicante,10.0,0
2023,Madrid,5.0,0
2024,Albacete,2.0,0
2024,Cáceres,4.0,0
2025,Guadalajara,10.0,0
2022,Zamora,10.0,0
2026,Lleida,8.0,0
2022,Málaga,10.0,0
2019,Lleida,6.0,0
2026,Burgos,,0
2022,León,7.0,0
2020,Santa Cruz de Tenerife,4.0,0
2021,Soria,2.0,0
2020,Orense,3.0,0
2025,Alicante,,0
2022,Segovia,5.0,0
2024,Teruel,7.0,0
2023,Albacete,6.0,0
2024,Huelva,6.0,0
2024,Girona,8.0,0
2019,Murcia,9.0,0
2026,Ciudad Real,6.0,0
2025,Santa Cruz de Tenerife,3.0,0
2021,Salamanca,5.0,0
2023,Segovia,,0
2022,Valencia,,0
2023,Granada,10.0,0
2026,Orense,7.0,0
2019,Cáceres,,0
2021,Asturias,10.0,0
2021,Melilla,6.0,0
2026,Cantabria,3.0,0
2022,Murcia,,0
2019,Málaga,3.0,0
2022,Granada,,0
2019,Burgos,9.0,0
2021,La Rioja,,0
2024,Palencia,1.0,0
2025,Melilla,,0
2020,Pontevedra,,0
2022,Huesca,10.0,0
2019,Madrid,,0
2024,Cáceres,7.0,0
2022,Palencia,8.0,0
2023,Zamora,7.0,0
2019,Ceuta,9.0,0
2020,Castellón,7.0,0
2022,Guadalajara,9.0,0
2022,Zaragoza,7.0,0
2023,Orense,2.0,0
2021,Granada,2.0,0
2022,Granada,4.0,0
2023,Cáceres,2.0,0
2019,Murcia,1.0,0
2024,Ciudad Real,4.0,0
2020,Soria,3.0,0
2024,Lleida,10.0,0
2025,Guadalajara,6.0,0
2019,Valencia,7.0,0
2024,Palencia,5.0,0
2019,Guipúzcoa,6.0,0
2020,La Coruña,5.0,0
2023,Tarragona,10.0,0
2021,Murcia,4.0,0
2026,Santa Cruz de Tenerife,6.0,0
2022,Madrid,9.0,0
2025,Asturias,4.0,0
2025,Cádiz,3.0,0
2022,Las Palmas,8.0,0
2019,Melilla,10.0,0
2023,Islas Baleares,,0
2021,Huesca,7.0,0
2024,Ávila,4.0,0
2021,Granada,4.0,0
2019,Huelva,5.0,0
2025,Sevilla,6.0,0
2023,Toledo,2.0,0
2022,Ciudad Real,,0
2022,Teruel,2.0,0
2025,Sevilla,1.0,0
2023,Barcelona,7.0,0
2019,Córdoba,1.0,0
2024,Santa Cruz de Tenerife,7.0,0
2019,La Rioja,7.0,0
2020,Valladolid,,0
2024,Zaragoza,10.0,0
2019,Guipúzcoa,2.0,0
2023,Alicante,4.0,0
2021,Granada,10.0,0
2024,Girona,2.0,0
2024,Almería,1.0,0
2021,Sevilla,1.0,0
2023,Alicante,3.0,0
2020,Murcia,6.0,0
2020,Zaragoza,,0
2019,Soria,5.0,0
2025,Cádiz,,0
2025,Álava,,0
2023,Lleida,4.0,0
2026,Alicante,4.0,0
2020,Burgos,9.0,0
2021,Cuenca,7.0,0
2023,Lugo,6.0,0
2022,Girona,8.0,0
2023,Cáceres,,0
2023,Zamora,,0
2023,Salamanca,1.0,0
2020,La Rioja,4.0,0
2026,Álava,8.0,0
2026,Málaga,9.0,0
2019,Castellón,6.0,0
2022,Toledo,5.0,0
2022,Lleida,8.0,0
2022,Girona,6.0,0
2022,Melilla,3.0,0
2026,Tarragona,,0
2023,Badajoz,5.0,0
2025,Girona,8.0,0
2019,Murcia,6.0,0
2023,Las Palmas,2.0,0
2020,Zamora,,0
2025,La Rioja,,0
2023,Orense,2.0,0
2020,Cantabria,5.0,0
2023,Ávila,,0
2025,Pontevedra,5.0,0
2021,La Rioja,2.0,0
2019,Orense,6.0,0
2019,Córdoba,8.0,0
2020,Toledo,1.0,0
2024,Cáceres,9.0,0
2022,Álava,,0
2021,Granada,5.0,0
2021,La Rioja,6.0,0
2024,Pontevedra,5.0,0
2020,Orense,2.0,0
2022,Soria,5.0,0
2019,Almería,6.0,0
2021,Islas Baleares,6.0,0
2019,Huesca,8.0,0
2020,Alicante,6.0,0
2022,Pontevedra,2.0,0
2026,Soria,1.0,0
2026,Málaga,7.0,0
2023,Huesca,3.0,0
2025,Valencia,4.0,0
2023,Sevilla,8.0,0
2020,Guadalajara,4.0,0
2024,La Coruña,,0
2021,Segovia,4.0,0
2021,Madrid,,0
2024,La Rioja,8.0,0
2020,Palencia,4.0,0
2024,Las Palmas,,0
2020,Santa Cruz de Tenerife,9.0,0
2025,Lleida,4.0,0
2021,Granada,2.0,0
2021,Castellón,,0
2019,Teruel,2.0,0
2020,Tarragona,10.0,0
2024,Pontevedra,2.0,0
2026,Toledo,8.0,0
2021,Cádiz,9.0,0
2024,León,4.0,0
2021,Murcia,9.0,0
2026,Barcelona,6.0,0
2022,Asturias,2.0,0
2024,Barcelona,9.0,0
2025,Asturias,3.0,0
2023,Huesca,10.0,0
2024,Santa Cruz de Tenerife,9.0,0
2026,Cuenca,,0
2020,Islas Baleares,3.0,0
2024,Las Palmas,5.0,0
2020,Cantabria,9.0,0
2020,Cantabria,1.0,0
2020,Murcia,8.0,0
2020,Cuenca,8.0,0
2019,Huelva,5.0,0
2019,Melilla,,0
2025,Castellón,5.0,0
2025,Melilla,,0
2019,Lleida,10.0,0
2021,Cuenca,2.0,0
2020,Barcelona,5.0,0
2020,Santa Cruz de Tenerife,,0
2020,Asturias,2.0,0
2021,Palencia,,0
2023,Teruel,,0
2023,Melilla,,0
2023,Málaga,10.0,0
2021,Orense,,0
2022,Córdoba,2.0,0
2021,Salamanca,3.0,0
2023,Cádiz,1.0,0
2021,Zaragoza,6.0,0
2020,La Rioja,7.0,0
2023,Málaga,,0
2026,Jaén,,0
2024,Girona,3.0,0
2020,Sevilla,,0
2021,Palencia,10.0,0
2023,Guadalajara,9.0,0
2024,Jaén,6.0,0
2020,Navarra,9.0,0
2024,Santa Cruz de Tenerife,4.0,0
2023,Cantabria,10.0,0
2021,Tarragona,3.0,0
2023,Lleida,4.0,0
2022,Orense,2.0,0
2020,Córdoba,7.0,0
2021,Granada,,0
2022,Girona,,0
2025,Lleida,3.0,0
2023,Guadalajara,6.0,0
2023,Navarra,2.0,0
2020,Girona,4.0,0
2020,Córdoba,4.0,0
2021,Murcia,9.0,0
2019,Islas Baleares,2.0,0
2023,Orense,5.0,0
2019,Valencia,6.0,0
2024,Cantabria,6.0,0
2026,Cáceres,7.0,0
2021,Guipúzcoa,,0
2025,Badajoz,10.0,0
2021,Ciudad Real,9.0,0
2019,Burgos,2.0,0
2021,Madrid,,0
2026,Huesca,,0
2020,Santa Cruz de Tenerife,7.0,0
2020,Segovia,,0
2020,Islas Baleares,2.0,0
2023,Teruel,2.0,0
2026,Valladolid,,0
2024,Soria,1.0,0
2025,Ceuta,,0
2020,Orense,,0
2020,Valencia,8.0,0
2025,Ciudad Real,,0
2020,León,2.0,0
2024,Ávila,,0
2023,Huelva,,0
2024,Vizcaya,9.0,0
2024,Tarragona,10.0,0
2024,Melilla,7.0,0
2020,Salamanca,,0
2023,Álava,10.0,0
2022,Huelva,7.0,0
2022,Lugo,6.0,0
2024,Ávila,10.0,0
2019,Guipúzcoa,,0
2021,Navarra,,0
2020,La Coruña,,0
2025,Girona,4.0,0
2023,La Rioja,5.0,0
2026,Huesca,4.0,0
2023,Salamanca,2.0,0
2024,Córdoba,8.0,0
2020,Girona,8.0,0
2021,Málaga,4.0,0
2025,Toledo,2.0,0
2023,Valencia,10.0,0
2025,Santa Cruz de Tenerife,3.0,0
2022,Santa Cruz de Tenerife,2.0,0
2020,Las Palmas,3.0,0
2023,La Coruña,3.0,0
2023,Cáceres,7.0,0
2023,Teruel,4.0,0
2022,Navarra,,0
2025,Cádiz,1.0,0
2022,Castellón,9.0,0
2021,Cantabria,6.0,0
2019,Barcelona,,0
2020,León,9.0,0
2022,León,6.0,0
2022,Orense,3.0,0
2022,Islas Baleares,7.0,0
2020,Burgos,3.0,0
2020,Cuenca,2.0,0
2026,Salamanca,,0
2022,Murcia,10.0,0
2024,Palencia,6.0,0
2019,Ceuta,4.0,0
2022,Valencia,,0
2022,Girona,1.0,0
2023,Valladolid,7.0,0
2021,León,5.0,0
2019,Las Palmas,,0
2019,Toledo,6.0,0
2023,Tarragona,7.0,0
2019,Zaragoza,3.0,0
2022,Lugo,2.0,0
2023,Santa Cruz de Tenerife,,0
2022,Segovia,7.0,0
2020,Santa Cruz de Tenerife,7.0,0
2023,Cuenca,10.0,0
2022,Asturias,6.0,0
2022,Zamora,3.0,0
2026,Badajoz,3.0,0
2024,Ceuta,1.0,0
2021,Palencia,,0
2023,Álava,,0
2024,Girona,7.0,0
2019,Ceuta,6.0,0
2026,Soria,,0
2023,Córdoba,2.0,0
2023,Girona,,0
2020,Murcia,7.0,0
2022,Guadalajara,4.0,0
2019,Las Palmas,6.0,0
2019,Cáceres,,0
2021,Soria,,0
2022,Albacete,9.0,0
2022,Palencia,2.0,0
2025,Santa Cruz de Tenerife,2.0,0
2023,Guadalajara,9.0,0
2023,Navarra,,0
2020,Santa Cruz de Tenerife,3.0,0
2024,Vizcaya,,0
2020,Albacete,3.0,0
2019,Córdoba,3.0,0
2020,Islas Baleares,,0
2019,Valencia,5.0,0
2019,Huelva,7.0,0
2019,Vizcaya,,0
2019,Lleida,10.0,0
2019,Melilla,3.0,0
2020,Madrid,,0
2020,Zamora,9.0,0
2024,Álava,6.0,0
2019,Murcia,,0
2023,Guadalajara,8.0,0
2021,Melilla,4.0,0
2023,Badajoz,,0
2019,Salamanca,6.0,0
2025,Álava,7.0,0
2021,Almería,8.0,0
2019,Burgos,1.0,0
2019,Huesca,6.0,0
2020,Granada,8.0,0
2026,Pontevedra,,0
2020,Girona,8.0,0
2022,Almería,3.0,0
2022,Alicante,5.0,0
2024,Santa Cruz de Tenerife,,0
2023,Cuenca,2.0,0
2022,Segovia,,0
2019,Álava,6.0,0
2026,Orense,,0
2023,Cuenca,4.0,0
2021,Murcia,9.0,0
2024,Lleida,,0
2019,La Rioja,6.0,0
2025,Navarra,4.0,0
2021,Navarra,5.0,0
2025,Jaén,7.0,0
2025,Vizcaya,3.0,0
2020,Almería,4.0,0
2026,Castellón,,0
2022,Córdoba,5.0,0
2025,Santa Cruz de Tenerife,1.0,0
2022,Las Palmas,4.0,0
2026,Castellón,2.0,0
2024,Guipúzcoa,1.0,0
2023,Cuenca,7.0,0
2025,Álava,8.0,0
2021,Pontevedra,1.0,0
2025,Segovia,4.0,0
2021,Zaragoza,1.0,0
2025,Toledo,,0
2025,Girona,1.0,0
2021,Segovia,2.0,0
2025,Ceuta,8.0,0
2019,Santa Cruz de Tenerife,9.0,0
2021,Las Palmas,6.0,0
2022,Castellón,8.0,0
2021,Toledo,5.0,0
2025,Murcia,,0
2024,Asturias,1.0,0
2025,Albacete,4.0,0
2025,Vizcaya,1.0,0
2020,León,10.0,0
2022,Ciudad Real,3.0,0
2025,Málaga,8.0,0
2023,Castellón,8.0,0
2024,Cantabria,6.0,0
2024,Burgos,10.0,0
2023,Valencia,,0
2020,Girona,4.0,0
2022,Cáceres,3.0,0
2023,Badajoz,,0
2020,Ceuta,1.0,0
2019,La Coruña,5.0,0
2025,La Coruña,5.0,0
2022,Sevilla,,0
2022,Orense,4.0,0
2019,Girona,,0
2025,Santa Cruz de Tenerife,2.0,0
2023,Ceuta,1.0,0
2020,Alicante,4.0,0
2025,Ávila,6.0,0
2019,Teruel,3.0,0
2025,Murcia,5.0,0
2023,Almería,,0
2025,Badajoz,3.0,0
2022,Girona,3.0,0
2025,Toledo,2.0,0
2021,León,,0
2025,Valencia,3.0,0
2019,Alicante,5.0,0
2021,Pontevedra,6.0,0
2025,Valencia,,0
2020,León,,0
2019,Palencia,7.0,0
2023,Valencia,6.0,0
2025,Teruel,2.0,0
2022,Cantabria,7.0,0
2024,Zamora,9.0,0
2020,Melilla,2.0,0
2021,Cádiz,5.0,0
2024,Sevilla,2.0,0
2024,Palencia,,0
2022,La Coruña,7.0,0
2019,Santa Cruz de Tenerife,3.0,0
2019,La Rioja,5.0,0
2022,Castellón,9.0,0
2024,Cantabria,2.0,0
2020,Jaén,9.0,0
2022,Islas Baleares,8.0,0
2022,Álava,6.0,0
2025,Girona,4.0,0
2021,Pontevedra,,0
2024,Santa Cruz de Tenerife,,0
2020,Cantabria,1.0,0
2024,Zamora,5.0,0
2023,Orense,,0
2024,Jaén,,0
2019,Valencia,10.0,0
2019,La Coruña,2.0,0
2024,León,5.0,0
2024,León,,0
2025,Santa Cruz de Tenerife,8.0,0
2026,Valencia,1.0,0
2025,La Rioja,9.0,0
2024,Ávila,8.0,0
2021,Huesca,8.0,0
2021,Valladolid,,0
2023,Palencia,8.0,0
2025,Ceuta,,0
2025,Álava,8.0,0
2019,Valencia,8.0,0
2020,Lugo,1.0,0
2023,Cantabria,2.0,0
2023,Lleida,4.0,0
2026,Valladolid,4.0,0
2021,Córdoba,9.0,0
2023,Orense,6.0,0
2023,La Coruña,2.0,0
2024,Segovia,2.0,0
2022,Segovia,7.0,0
2022,Palencia,5.0,0
2024,Cantabria,1.0,0
2022,Santa Cruz de Tenerife,6.0,0
2020,Málaga,4.0,0
2026,Santa Cruz de Tenerife,8.0,0
2021,Granada,5.0,0
2025,Cantabria,1.0,0
2025,Málaga,9.0,0
2024,Lleida,8.0,0
2023,Alicante,2.0,0
2020,Lugo,3.0,0
2024,Badajoz,,0
2021,Córdoba,3.0,0
2023,Ciudad Real,8.0,0
2022,Zaragoza,,0
2024,Murcia,6.0,0
2024,Pontevedra,1.0,0
2021,Málaga,8.0,0
2026,Asturias,5.0,0
2021,Valencia,3.0,0
2026,Cantabria,8.0,0
2023,Pontevedra,4.0,0
2025,Girona,10.0,0
2021,Tarragona,,0
2024,Cantabria,2.0,0
2025,Zamora,3.0,0
2020,Badajoz,9.0,0
2026,Cantabria,1.0,0
2022,Madrid,10.0,0
2022,Cuenca,4.0,0
2023,Asturias,,0
2024,Sevilla,4.0,0
2024,Alicante,6.0,0
2024,Zaragoza,,0
2025,Huesca,6.0,0
2024,Córdoba,10.0,0
2020,Burgos,10.0,0
2025,Murcia,7.0,0
2024,La Rioja,,0
2019,Castellón,9.0,0
2023,Murcia,6.0,0
2020,Ciudad Real,10.0,0
2021,Málaga,9.0,0
2019,Ceuta,9.0,0
2022,Alicante,1.0,0
2021,Barcelona,10.0,0
2020,Guipúzcoa,3.0,0
2021,Ceuta,3.0,0
2022,Lleida,8.0,0
2022,Córdoba,10.0,0
2025,Cuenca,5.0,0
2023,Guadalajara,7.0,0
2026,Barcelona,9.0,0
2024,Almería,6.0,0
2025,Navarra,8.0,0
2025,Vizcaya,2.0,0
2019,Salamanca,,0
2024,Burgos,9.0,0
2025,Valencia,3.0,0
2024,Lleida,2.0,0
2021,Girona,5.0,0
2019,Melilla,7.0,0
2024,Asturias,9.0,0
2026,Huelva,8.0,0
2020,Asturias,9.0,0
2026,Murcia,8.0,0
2019,Cádiz,10.0,0
2022,Guadalajara,3.0,0
2020,Huelva,7.0,0
2020,Toledo,4.0,0
2023,Girona,1.0,0
2025,Cuenca,3.0,0
2023,Zaragoza,9.0,0
2020,Islas Baleares,4.0,0
2026,Segovia,1.0,0
2019,Huelva,,0
2021,Almería,4.0,0
2023,Murcia,,0
2021,Badajoz,7.0,0
2026,Cáceres,10.0,0
2024,Soria,6.0,0
2021,Córdoba,7.0,0
2022,Ávila,2.0,0
2022,Cantabria,1.0,0
2019,Las Palmas,10.0,0
2022,Lleida,9.0,0
2025,Alicante,5.0,0
2022,Zaragoza,2.0,0
2020,Almería,4.0,0
2019,Toledo,,0
2019,Málaga,8.0,0
2024,Valladolid,2.0,0
2025,Huesca,10.0,0
2019,Guadalajara,2.0,0
2022,Huesca,10.0,0
2022,Albacete,4.0,0
2020,Alicante,8.0,0
2024,Valladolid,1.0,0
2022,Almería,,0
2024,Lugo,9.0,0
2024,Cádiz,10.0,0
2024,Guadalajara,4.0,0
2023,Cantabria,4.0,0
2020,Guadalajara,,0
2022,Almería,4.0,0
2021,Melilla,5.0,0
2024,Vizcaya,5.0,0
2022,Murcia,8.0,0
2023,Cádiz,2.0,0
2022,Ceuta,,0
2025,Vizcaya,6.0,0
2021,Alicante,3.0,0
2024,Soria,10.0,0
2021,Álava,2.0,0
2025,Valladolid,1.0,0
2021,Salamanca,8.0,0
2019,Ceuta,8.0,0
2021,Islas Baleares,9.0,0
2021,Salamanca,4.0,0
2020,Tarragona,6.0,0
2022,Badajoz,9.0,0
2022,Melilla,4.0,0
2024,Girona,3.0,0
2025,Castellón,8.0,0
2019,Salamanca,5.0,0
2025,Orense,7.0,0
2023,Melilla,4.0,0
2020,Navarra,8.0,0
2019,Cádiz,8.0,0
2021,Santa Cruz de Tenerife,9.0,0
2023,Melilla,8.0,0
2022,Palencia,7.0,0
2023,Santa Cruz de Tenerife,8.0,0
2023,Soria,2.0,0
2024,Santa Cruz de Tenerife,7.0,0
2022,Sevilla,1.0,0
2025,Albacete,9.0,0
2021,Huelva,7.0,0
2021,Guadalajara,,0
2019,Zaragoza,,0
2022,Teruel,2.0,0
2026,La Coruña,6.0,0
2026,Ceuta,5.0,0
2019,Albacete,6.0,0
2022,Madrid,10.0,0
2025,Valladolid,3.0,0
2022,Girona,,0
2022,Salamanca,7.0,0
2019,Melilla,9.0,0
2019,León,7.0,0
2019,Barcelona,10.0,0
2026,Zamora,10.0,0
2022,Almería,3.0,0
2019,Ciudad Real,2.0,0
2023,Girona,,0
2021,Santa Cruz de Tenerife,10.0,0
2021,Cádiz,7.0,0
2022,Granada,,0
2019,La Coruña,4.0,0
2019,Sevilla,7.0,0
2023,Las Palmas,9.0,0
2021,Girona,5.0,0
2025,León,6.0,0
2023,Cáceres,,0
